Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1730525442,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730525443,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730525444,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730525445,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1730525446,3,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3506,0,1,0.708752048770164,0.3759749997698236,114.45106999963173,612.0
1730525446,3,,Aggregated,0.000000,0.000000,1,1,1,1,1,1,1,1,1,110,110,3506,0,1,0.708752048770164,0.3759749997698236,114.45106999963173,612.0
1730525447,4,GET,/,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,3506,0,1,0.708752048770164,0.3759749997698236,114.45106999963173,612.0
1730525447,4,,Aggregated,0.000000,0.000000,1,1,1,1,1,1,1,1,1,110,110,3506,0,1,0.708752048770164,0.3759749997698236,114.45106999963173,612.0
1730525448,5,GET,/,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525448,5,,Aggregated,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525449,6,GET,/,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525449,6,,Aggregated,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525450,7,GET,/,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525450,7,,Aggregated,1860.000000,0.000000,1,1,1,1,1,1,1,1,2,110,110,20571,0,1,0.6283488908580251,0.33362099929945543,114.45106999963173,612.0
1730525451,8,GET,/,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525451,8,,Aggregated,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525452,9,GET,/,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525452,9,,Aggregated,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525453,10,GET,/,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525453,10,,Aggregated,4026.333333,0.000000,1,1,1,1,1,1,1,1,2,82,110,41358,0,1,0.7041072835659787,0.33362099929945543,114.45106999963173,612.0
1730525454,10,GET,/,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,82,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525454,10,,Aggregated,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,85,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525455,10,GET,/,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,82,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525455,10,,Aggregated,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,82,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525456,10,GET,/,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,82,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525456,10,,Aggregated,4994.000000,0.000000,1,1,1,1,1,1,1,1,3,82,110,62906,0,1,0.7995112346817265,0.33362099929945543,114.45106999963173,612.0
1730525457,10,GET,/,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525457,10,,Aggregated,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525458,10,GET,/,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525458,10,,Aggregated,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525459,10,GET,/,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525459,10,,Aggregated,6471.800000,0.000000,1,1,1,1,1,1,1,1,3,80,110,85751,0,1,0.8483423082512279,0.33362099929945543,114.45106999963173,612.0
1730525460,10,GET,/,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525460,10,,Aggregated,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525461,10,GET,/,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525461,10,,Aggregated,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525462,10,GET,/,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525462,10,,Aggregated,7269.900000,0.000000,1,1,1,1,1,1,1,2,3,80,87,108637,0,1,0.8742656740784214,0.33362099929945543,114.45106999963173,612.0
1730525463,10,GET,/,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525463,10,,Aggregated,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525464,10,GET,/,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525464,10,,Aggregated,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525465,10,GET,/,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525465,10,,Aggregated,7487.600000,0.000000,1,1,1,1,1,1,1,2,3,3,85,131494,0,1,0.8895052833926509,0.2902709966292605,114.45106999963173,612.0
1730525466,10,GET,/,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525466,10,,Aggregated,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525467,10,GET,/,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525467,10,,Aggregated,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525468,10,GET,/,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525468,10,,Aggregated,7617.200000,0.000000,1,1,1,1,1,1,1,2,3,3,3,154381,0,1,0.9028657520528274,0.2902709966292605,114.45106999963173,612.0
1730525469,10,GET,/,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525469,10,,Aggregated,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525470,10,GET,/,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525470,10,,Aggregated,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525471,10,GET,/,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525471,10,,Aggregated,7622.900000,0.000000,1,1,1,1,1,1,1,2,3,3,3,177161,0,1,0.9128303267642519,0.2902709966292605,114.45106999963173,612.0
1730525472,10,GET,/,7611.400000,0.000000,1,1,1,1,1,1,1,2,3,3,3,199897,0,1,0.919549019748988,0.2902709966292605,114.45106999963173,612.0
1730525472,10,,Aggregated,7611.400000,0.000000,1,1,1,1,1,1,1,2,3,3,3,199897,0,1,0.919549019748988,0.2902709966292605,114.45106999963173,612.0
